,id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,Booking Status Predicted
21653,63753,2,0,2,2,1,0,0,208,2018,7,5,1,0,0,0,80.75,1,0
21654,63754,3,0,2,2,0,0,0,141,2018,8,29,1,0,0,0,128.7,0,1
21655,63755,2,0,0,5,1,0,0,196,2018,8,24,1,0,0,0,85.5,0,1
21656,63756,1,1,0,1,0,0,0,0,2018,6,22,1,0,0,0,129.0,0,1
21657,63757,2,0,2,1,0,0,0,40,2018,8,28,0,0,0,0,75.0,0,0
21658,63758,2,0,1,3,0,0,1,22,2017,10,19,0,0,0,0,75.0,1,0
21659,63759,3,0,2,2,0,0,0,87,2018,6,11,0,0,0,0,135.45,1,0
21660,63760,1,0,2,0,0,0,0,72,2018,4,3,1,0,0,0,76.5,0,1
21661,63761,1,0,0,2,0,0,0,4,2018,9,15,2,0,0,0,184.0,0,0
21662,63762,3,0,1,1,0,0,1,31,2018,12,3,1,0,0,0,117.3,1,0
21663,63763,3,0,0,2,0,0,1,159,2018,10,25,1,0,0,0,123.3,2,1
21664,63764,2,0,1,2,0,0,0,80,2018,9,26,0,0,0,0,95.0,0,0
21665,63765,2,0,2,1,0,0,1,190,2018,9,29,1,0,0,0,109.8,0,1
21666,63766,3,0,0,2,0,0,1,30,2018,6,3,1,0,0,0,186.3,1,0
21667,63767,3,0,2,1,0,0,0,65,2018,5,8,1,0,0,0,149.4,1,0
21668,63768,1,0,0,1,0,0,0,0,2018,4,28,0,0,0,0,45.0,1,0
21669,63769,2,0,2,2,0,0,0,230,2018,9,18,1,0,0,0,119.85,1,1
21670,63770,2,0,2,0,0,0,0,286,2018,10,16,0,0,0,0,90.0,0,1
21671,63771,3,0,2,1,0,0,1,48,2018,6,11,1,0,0,0,159.3,2,0
21672,63772,2,0,2,1,1,0,0,221,2018,12,31,1,0,0,0,61.68,0,1
21673,63773,2,1,2,2,0,0,0,173,2018,8,7,1,0,0,0,114.75,2,1
21674,63774,2,0,2,4,0,0,1,82,2018,6,26,0,0,0,0,90.95,1,0
21675,63775,2,0,0,3,0,0,2,161,2018,3,16,1,0,0,0,95.82,0,1
21676,63776,2,0,1,3,0,0,0,49,2018,3,23,0,0,0,0,75.95,0,0
21677,63777,2,0,2,1,0,0,1,144,2018,5,29,1,0,0,0,114.3,1,0
21678,63778,2,0,0,2,2,0,0,63,2018,7,19,0,0,0,0,116.0,0,0
21679,63779,2,0,0,3,0,0,1,88,2018,6,4,1,0,0,0,96.3,0,1
21680,63780,2,2,1,0,1,0,3,1,2017,8,23,1,0,0,0,0.0,1,0
21681,63781,2,0,2,2,0,0,0,240,2018,7,17,1,0,0,0,90.95,1,0
21682,63782,1,0,0,2,0,0,0,26,2017,10,7,1,0,0,0,169.0,3,0
21683,63783,2,0,1,2,0,0,0,167,2018,9,5,1,0,0,0,119.85,0,1
21684,63784,1,0,0,2,0,0,0,1,2018,2,5,2,1,2,24,66.0,0,0
21685,63785,2,0,0,2,0,0,0,22,2018,4,14,0,0,0,0,140.0,0,0
21686,63786,2,0,0,2,0,0,0,175,2018,7,15,1,0,0,0,105.3,1,1
21687,63787,2,0,2,2,0,0,0,129,2018,5,8,1,0,0,0,99.45,0,1
21688,63788,2,0,1,2,0,0,0,105,2018,5,23,1,0,0,0,126.9,1,0
21689,63789,3,0,1,3,0,0,3,36,2018,7,8,1,0,0,0,168.3,1,0
21690,63790,2,0,0,3,0,0,1,56,2018,5,11,1,0,0,0,140.4,0,1
21691,63791,2,0,2,2,0,0,0,115,2018,1,27,0,0,0,0,87.0,1,0
21692,63792,2,0,1,2,2,0,0,292,2018,7,14,0,0,0,0,115.0,0,1
21693,63793,2,0,0,4,0,0,0,59,2018,11,1,0,0,0,0,75.0,0,0
21694,63794,3,0,0,2,0,0,5,7,2018,5,19,1,0,0,0,296.0,2,0
21695,63795,2,0,1,0,0,0,0,174,2017,10,10,1,0,0,0,70.0,0,1
21696,63796,2,0,0,4,0,0,0,110,2017,7,25,1,0,0,0,76.5,0,1
21697,63797,2,0,0,3,0,0,0,46,2018,10,22,0,0,0,0,72.76,1,0
21698,63798,2,0,1,4,0,0,0,73,2018,11,21,0,0,0,0,67.0,0,0
21699,63799,1,0,1,2,0,0,0,243,2017,9,30,1,0,0,0,80.7,0,1
21700,63800,2,0,1,2,0,0,0,19,2017,12,31,0,0,0,0,118.0,1,0
21701,63801,1,0,0,2,0,0,0,188,2018,7,18,1,0,0,0,90.9,0,1
21702,63802,2,0,1,1,0,0,0,0,2017,9,14,0,0,0,0,111.2,0,0
21703,63803,2,0,1,4,0,0,0,109,2018,4,20,1,0,0,0,77.89,1,0
21704,63804,2,0,1,2,0,0,0,57,2018,6,27,0,0,0,0,101.52,0,0
21705,63805,1,0,2,3,0,0,0,359,2018,10,14,0,0,0,0,70.0,0,0
21706,63806,2,0,0,2,2,0,0,34,2017,9,23,0,0,0,0,224.67,0,0
21707,63807,1,0,0,3,0,0,0,1,2018,6,14,0,0,0,0,119.0,0,0
21708,63808,1,0,1,0,0,0,1,51,2018,10,10,1,0,0,0,139.5,1,0
21709,63809,2,0,0,2,2,0,0,30,2018,9,30,0,0,0,0,160.0,0,0
21710,63810,2,0,2,2,0,0,0,82,2018,4,11,0,0,0,0,80.75,0,0
21711,63811,1,0,1,4,0,0,0,58,2018,1,27,0,0,0,0,80.0,0,0
21712,63812,2,0,0,3,0,0,0,183,2018,10,8,1,0,0,0,110.0,1,1
21713,63813,2,1,2,5,0,0,0,151,2018,8,19,1,0,0,0,119.71,2,0
21714,63814,2,0,0,1,0,0,0,12,2018,5,8,0,0,0,0,62.8,0,0
21715,63815,2,0,0,2,0,0,0,168,2018,4,22,0,0,0,0,85.0,0,0
21716,63816,2,0,0,3,0,0,0,146,2017,12,30,0,0,0,0,75.0,0,0
21717,63817,2,0,2,5,0,0,0,44,2018,11,3,0,0,0,0,112.0,0,0
21718,63818,2,0,2,1,1,0,0,230,2018,9,18,1,0,0,0,109.65,0,1
21719,63819,1,0,0,2,0,0,0,102,2017,10,16,0,0,0,0,80.0,0,0
21720,63820,2,0,0,4,0,0,3,57,2018,9,7,1,0,0,0,135.99,1,0
21721,63821,3,0,1,2,2,0,0,80,2018,5,19,0,0,0,0,144.0,0,0
21722,63822,2,0,1,4,0,0,0,111,2018,4,25,1,0,0,0,105.4,0,1
21723,63823,2,0,2,2,2,0,0,23,2018,10,2,0,0,0,0,109.0,0,0
21724,63824,2,0,0,3,0,0,1,34,2017,10,23,0,0,0,0,105.3,0,0
21725,63825,2,0,0,4,0,0,0,172,2018,8,24,0,0,0,0,72.25,2,0
21726,63826,1,0,1,1,0,0,0,3,2018,5,2,2,1,0,1,159.0,0,0
21727,63827,2,0,1,5,0,0,0,132,2018,7,21,1,0,0,0,102.28,0,1
21728,63828,2,0,0,2,1,0,0,155,2018,7,26,1,0,0,0,94.5,0,1
21729,63829,2,0,1,3,1,0,0,158,2018,11,24,1,0,0,0,79.2,1,1
21730,63830,2,0,1,2,0,0,2,31,2018,3,14,1,0,0,0,81.9,1,0
21731,63831,3,0,1,5,0,0,1,84,2018,5,9,1,0,0,0,150.45,0,1
21732,63832,1,0,0,4,0,0,0,270,2018,9,30,0,0,0,0,80.0,0,0
21733,63833,2,0,1,2,0,0,0,290,2018,10,17,1,0,0,0,72.0,0,1
21734,63834,2,0,0,5,1,0,0,148,2018,8,21,1,0,0,0,114.3,0,1
21735,63835,2,0,2,2,0,0,0,45,2018,10,30,0,0,0,0,75.0,0,0
21736,63836,2,0,0,1,2,0,0,320,2018,8,18,0,0,0,0,90.0,0,1
21737,63837,1,0,1,2,0,0,0,0,2018,6,6,0,0,0,0,95.0,0,0
21738,63838,2,1,0,2,0,0,0,76,2018,12,18,0,0,0,0,98.5,1,0
21739,63839,2,0,1,3,0,0,0,101,2018,6,14,1,0,0,0,87.67,1,0
21740,63840,2,0,0,3,0,0,0,105,2018,11,12,1,0,0,0,75.0,1,0
21741,63841,1,0,1,2,0,0,0,219,2017,9,4,0,0,0,0,65.0,0,0
21742,63842,1,0,0,1,0,0,0,1,2018,5,11,0,0,0,0,135.0,0,0
21743,63843,1,0,0,3,2,0,0,34,2018,11,7,1,0,0,0,177.33,0,1
21744,63844,2,0,0,1,0,0,0,104,2018,4,16,1,0,0,0,76.5,0,1
21745,63845,2,0,2,4,0,0,1,111,2018,10,23,1,0,0,0,132.3,0,1
21746,63846,1,0,2,0,0,1,0,6,2017,10,11,2,1,0,2,67.0,0,0
21747,63847,3,0,0,2,0,0,1,55,2018,7,8,1,0,0,0,142.2,1,0
21748,63848,1,0,0,1,0,0,0,93,2017,7,8,1,0,0,0,76.5,0,1
21749,63849,2,0,2,4,0,0,0,115,2018,8,9,1,0,0,0,83.12,1,0
21750,63850,2,0,2,4,0,0,0,1,2018,4,8,0,0,0,0,70.0,0,0
21751,63851,2,0,1,0,1,0,0,183,2018,10,10,1,0,0,0,80.1,0,1
21752,63852,2,0,1,3,0,0,0,189,2018,5,5,1,0,0,0,108.9,1,1
21753,63853,1,0,0,1,0,0,0,0,2018,10,1,2,1,0,3,95.0,0,0
21754,63854,2,0,0,2,0,0,0,36,2017,10,13,0,0,0,0,75.6,0,0
21755,63855,1,0,1,2,0,0,0,80,2018,11,7,1,0,0,0,193.68,1,0
21756,63856,3,0,2,3,0,0,1,1,2018,6,19,1,0,0,0,128.52,2,0
21757,63857,2,1,2,0,0,0,0,5,2018,6,12,1,0,0,0,149.0,2,0
21758,63858,1,0,2,0,0,0,0,10,2018,9,18,0,0,0,0,98.1,0,0
21759,63859,2,2,1,2,0,0,3,184,2018,10,26,1,0,0,0,172.23,0,1
21760,63860,2,0,2,3,0,0,0,48,2018,3,8,0,0,0,0,68.0,0,0
21761,63861,2,0,0,2,0,0,2,14,2018,8,13,1,0,0,0,138.05,3,0
21762,63862,1,0,2,2,0,0,0,6,2018,2,20,1,0,0,0,57.83,0,1
21763,63863,2,0,2,1,1,0,0,172,2018,10,22,1,0,0,0,80.1,0,1
21764,63864,3,0,2,3,0,0,1,132,2018,7,3,1,0,0,0,137.7,0,1
21765,63865,2,0,1,1,0,0,0,189,2018,10,22,1,0,0,0,109.8,3,0
21766,63866,2,0,0,3,0,0,0,103,2018,5,5,0,0,0,0,80.0,0,0
21767,63867,2,0,0,0,0,0,0,263,2017,11,20,0,0,0,0,67.0,0,0
21768,63868,2,0,1,2,0,0,0,66,2018,10,29,0,0,0,0,75.0,0,0
21769,63869,2,0,0,3,0,0,0,37,2018,10,25,0,0,0,0,95.0,0,0
21770,63870,2,0,2,1,2,0,0,96,2017,7,10,0,0,0,0,94.5,1,0
21771,63871,1,0,2,5,0,0,0,28,2018,12,22,1,0,0,0,74.8,0,0
21772,63872,1,0,0,1,0,0,1,17,2018,7,18,1,0,0,0,145.0,2,0
21773,63873,2,0,1,2,0,0,0,141,2018,5,22,0,0,0,0,90.0,0,0
21774,63874,2,0,1,2,0,0,0,88,2018,5,7,0,0,0,0,90.0,0,0
21775,63875,2,0,2,3,0,0,0,139,2018,5,12,1,0,0,0,99.45,0,1
21776,63876,1,0,0,1,0,0,0,151,2018,6,4,0,0,0,0,71.0,0,0
21777,63877,1,0,2,2,0,0,1,51,2018,9,2,1,0,0,0,123.3,1,0
21778,63878,2,0,0,2,0,0,1,90,2018,7,28,1,0,0,0,121.8,1,0
21779,63879,2,0,2,1,0,0,0,86,2018,4,9,0,0,0,0,80.75,0,0
21780,63880,2,0,2,5,1,0,0,227,2018,6,30,1,0,0,0,92.29,0,1
21781,63881,1,0,0,1,0,0,0,14,2018,10,29,0,0,0,0,130.0,0,0
21782,63882,2,0,2,2,0,0,0,166,2018,8,26,1,0,0,0,96.3,0,1
21783,63883,2,0,1,5,0,0,0,85,2018,3,30,1,0,0,0,90.95,0,1
21784,63884,2,0,0,3,0,0,1,50,2017,12,9,0,0,0,0,60.0,1,0
21785,63885,2,0,1,3,1,0,0,117,2018,4,28,1,0,0,0,97.75,1,0
21786,63886,2,0,2,1,2,0,0,150,2018,1,2,1,0,0,0,101.0,1,0
21787,63887,2,0,0,4,0,0,0,35,2018,3,10,0,0,0,0,63.0,0,0
21788,63888,2,2,1,2,0,0,5,18,2018,12,23,1,0,0,0,199.43,2,0
21789,63889,3,0,1,1,0,0,1,49,2018,7,20,1,0,0,0,130.5,0,1
21790,63890,2,0,1,0,1,0,0,110,2018,10,9,1,0,0,0,108.0,0,1
21791,63891,2,0,2,1,0,0,0,104,2018,4,3,1,0,0,0,96.3,0,1
21792,63892,2,0,1,2,0,0,0,230,2018,9,6,1,0,0,0,137.0,0,1
21793,63893,2,1,2,1,0,0,0,146,2018,7,10,1,0,0,0,130.5,1,0
21794,63894,2,0,2,5,0,0,0,89,2018,5,11,1,0,0,0,119.85,0,1
21795,63895,1,0,1,2,0,0,0,58,2018,1,10,0,0,0,0,81.0,0,0
21796,63896,3,0,0,2,0,0,1,32,2018,3,25,1,0,0,0,154.0,1,0
21797,63897,3,0,2,2,0,0,0,117,2018,7,24,1,0,0,0,137.7,2,0
21798,63898,2,0,2,2,0,0,0,214,2018,8,5,1,0,0,0,90.95,1,0
21799,63899,1,0,0,3,0,0,0,65,2017,10,20,0,0,0,0,100.0,0,0
21800,63900,1,0,2,3,0,0,0,192,2018,9,25,0,0,0,0,102.0,0,1
21801,63901,2,0,1,1,0,0,1,267,2018,10,1,1,0,0,0,115.2,1,1
21802,63902,2,0,0,2,0,0,0,37,2018,10,13,0,0,0,0,95.0,0,0
21803,63903,2,0,2,2,0,0,1,204,2017,10,9,0,0,0,0,72.75,0,0
21804,63904,1,0,0,1,0,0,1,0,2018,3,18,1,1,0,1,106.0,1,0
21805,63905,1,0,1,2,0,0,0,4,2017,10,19,0,0,0,0,100.8,1,0
21806,63906,3,0,1,3,0,0,0,34,2018,3,24,1,0,0,0,161.5,0,1
21807,63907,2,1,2,3,0,0,0,72,2018,12,27,1,0,0,0,106.25,2,0
21808,63908,2,0,2,3,0,0,0,107,2018,4,4,1,0,0,0,99.45,1,0
21809,63909,1,0,0,1,0,0,0,55,2018,7,14,2,0,0,0,79.0,0,0
21810,63910,3,0,0,3,0,0,1,71,2018,9,14,1,0,0,0,168.3,0,1
21811,63911,2,0,1,3,0,0,1,53,2018,10,1,1,0,0,0,122.0,4,0
21812,63912,2,0,2,5,0,0,0,93,2017,10,19,1,0,0,0,89.25,3,0
21813,63913,2,0,0,1,0,0,0,122,2018,4,4,0,0,0,0,75.0,0,0
21814,63914,2,1,1,3,0,0,0,158,2018,8,25,1,0,0,0,119.71,0,1
21815,63915,2,0,2,0,0,0,1,82,2018,12,26,1,0,0,0,103.6,0,0
21816,63916,2,0,2,2,0,0,0,41,2018,11,12,0,0,0,0,75.0,0,0
21817,63917,1,0,1,1,0,0,0,174,2017,10,10,0,0,0,0,70.0,0,0
21818,63918,1,0,0,1,0,0,0,46,2018,4,11,1,0,0,0,99.9,0,1
21819,63919,2,1,1,4,0,0,0,1,2018,8,19,2,0,0,0,178.5,0,0
21820,63920,2,0,2,1,2,0,0,150,2017,1,2,0,0,0,0,101.0,0,0
21821,63921,2,0,0,2,2,0,0,265,2018,6,24,0,0,0,0,109.0,1,1
21822,63922,2,2,0,3,0,0,3,38,2018,2,25,1,0,0,0,173.0,0,1
21823,63923,1,0,0,1,0,0,0,3,2018,6,11,0,0,0,0,120.0,0,0
21824,63924,2,0,2,1,2,0,0,220,2018,9,6,1,0,0,0,156.0,1,1
21825,63925,1,0,0,1,0,0,0,6,2018,3,18,2,1,1,0,80.0,0,0
21826,63926,2,0,2,2,0,0,1,68,2018,9,24,1,0,0,0,149.4,1,0
21827,63927,3,0,0,3,0,0,0,130,2018,6,2,1,0,0,0,159.3,0,1
21828,63928,2,0,2,1,2,0,0,23,2018,1,2,0,0,0,0,87.0,0,0
21829,63929,2,0,1,1,2,0,0,320,2018,8,18,0,0,0,0,115.0,1,1
21830,63930,1,0,1,0,0,0,0,6,2018,6,27,0,0,0,0,106.4,1,0
21831,63931,2,0,0,3,0,0,0,6,2017,12,10,0,0,0,0,52.0,0,0
21832,63932,2,0,1,0,0,0,0,123,2017,7,13,1,0,0,0,76.5,0,1
21833,63933,2,0,1,4,0,0,0,75,2018,4,22,0,0,0,0,87.55,0,0
21834,63934,2,1,2,2,0,0,0,72,2018,5,13,1,0,0,0,119.85,1,0
21835,63935,1,0,2,1,2,0,0,2,2018,12,27,1,0,0,0,79.92,0,0
21836,63936,2,0,2,3,0,0,2,137,2018,7,22,1,0,0,0,88.77,1,0
21837,63937,2,0,0,3,0,0,0,100,2018,5,19,1,0,0,0,117.6,1,0
21838,63938,3,0,0,4,0,0,0,159,2018,8,24,1,0,0,0,130.05,0,1
21839,63939,2,0,0,3,2,0,0,55,2018,5,4,1,0,0,0,164.9,1,0
21840,63940,2,0,2,2,0,0,0,174,2018,8,2,1,0,0,0,99.45,1,0
21841,63941,2,0,0,2,0,0,0,136,2018,8,26,1,0,0,0,90.9,0,1
21842,63942,2,0,1,3,0,0,0,210,2017,9,8,0,0,0,0,72.75,0,0
21843,63943,2,0,1,4,0,0,0,98,2018,11,7,1,0,0,0,73.95,0,1
21844,63944,2,0,0,3,0,0,0,88,2018,10,3,2,0,0,0,90.0,1,0
21845,63945,2,1,0,3,0,0,0,28,2018,3,29,1,0,0,0,123.33,0,1
21846,63946,2,0,2,2,0,0,0,286,2018,9,16,1,0,0,0,100.3,0,1
21847,63947,2,1,2,1,0,0,0,152,2018,7,2,1,0,0,0,119.0,1,1
21848,63948,1,0,0,2,0,1,0,64,2018,12,17,2,1,1,5,67.0,0,0
21849,63949,1,0,1,0,0,0,1,20,2018,4,10,1,0,0,0,126.0,0,1
21850,63950,2,0,1,5,0,0,0,81,2018,3,25,0,0,0,0,59.5,0,0
21851,63951,2,0,0,3,0,0,0,60,2017,10,21,0,0,0,0,65.0,0,0
21852,63952,2,0,2,5,0,0,0,213,2018,10,5,1,0,0,0,102.85,0,1
21853,63953,2,0,1,3,0,0,0,104,2018,12,4,1,0,0,0,88.4,0,1
21854,63954,2,0,0,3,0,0,0,8,2018,3,1,0,0,0,0,58.0,1,0
21855,63955,2,0,0,2,2,0,0,377,2018,10,12,1,0,0,0,115.0,1,1
21856,63956,1,0,0,3,0,0,0,164,2018,10,2,1,0,0,0,100.0,0,1
21857,63957,3,0,0,3,0,1,1,78,2018,9,6,1,0,0,0,177.3,1,0
21858,63958,2,0,1,0,0,0,0,104,2017,8,26,1,0,0,0,76.5,2,0
21859,63959,2,0,0,3,0,0,0,111,2018,7,13,0,0,0,0,72.25,1,0
21860,63960,2,0,2,2,0,0,0,137,2018,4,22,1,0,0,0,88.83,0,1
21861,63961,2,0,2,2,0,0,0,179,2018,7,31,1,0,0,0,90.95,1,0
21862,63962,1,0,0,1,0,0,0,0,2018,11,20,0,0,0,0,88.2,0,0
21863,63963,2,0,1,1,1,0,0,104,2018,8,21,1,0,0,0,107.1,1,0
21864,63964,2,2,0,3,0,0,2,40,2018,4,26,1,0,0,0,127.83,1,0
21865,63965,2,0,2,3,2,0,0,58,2017,12,22,0,0,0,0,58.3,0,0
21866,63966,2,0,1,2,0,0,0,56,2018,9,16,0,0,0,0,75.0,0,0
21867,63967,2,0,0,2,0,0,1,69,2017,10,29,0,0,0,0,82.45,0,0
21868,63968,2,2,2,2,0,0,2,125,2018,12,27,1,0,0,0,155.72,2,0
21869,63969,2,0,0,3,0,0,0,47,2018,9,13,0,0,0,0,120.0,0,0
21870,63970,1,0,0,2,0,0,0,117,2018,8,4,1,0,0,0,112.5,1,0
21871,63971,3,0,0,2,0,0,1,21,2018,9,3,1,0,0,0,175.0,2,0
21872,63972,2,2,1,1,0,0,3,0,2017,8,24,1,0,0,0,153.0,1,0
21873,63973,2,0,2,3,0,0,0,104,2018,5,29,0,0,0,0,75.0,0,0
21874,63974,2,0,1,4,0,0,1,12,2018,12,28,1,0,0,0,125.8,0,0
21875,63975,2,0,0,3,2,0,0,50,2018,11,3,0,0,0,0,98.0,0,0
21876,63976,2,0,2,3,0,0,0,54,2018,4,11,0,0,0,0,80.75,0,0
21877,63977,2,0,0,1,0,0,3,0,2018,6,12,4,0,0,0,0.0,2,0
21878,63978,3,0,0,1,0,0,1,11,2018,11,5,1,0,0,0,130.0,1,0
21879,63979,2,0,0,5,0,0,1,49,2018,3,7,1,0,0,0,87.3,1,0
21880,63980,2,0,2,2,0,0,2,163,2017,8,15,1,0,0,0,76.5,3,0
21881,63981,2,0,0,4,0,0,0,177,2018,8,27,1,0,0,0,84.39,0,1
21882,63982,2,0,1,1,0,0,1,103,2018,5,3,1,0,0,0,140.4,0,1
21883,63983,2,0,2,4,1,0,0,169,2018,7,22,1,0,0,0,89.25,0,1
21884,63984,2,0,1,0,0,0,0,166,2018,6,26,1,0,0,0,96.3,1,1
21885,63985,1,0,0,3,0,0,0,12,2018,6,29,2,1,0,11,65.0,1,0
21886,63986,2,0,1,2,0,0,0,172,2018,8,4,1,0,0,0,105.3,0,1
21887,63987,2,0,1,2,2,0,0,102,2017,10,16,0,0,0,0,110.0,0,1
21888,63988,2,0,2,2,0,0,0,46,2018,11,12,0,0,0,0,75.0,0,0
21889,63989,3,0,2,0,0,0,1,36,2018,7,10,1,0,0,0,148.5,2,0
21890,63990,2,1,0,3,2,0,0,80,2018,10,9,0,0,0,0,90.0,1,0
21891,63991,1,0,0,2,0,1,0,54,2017,10,2,1,0,0,0,85.5,0,0
21892,63992,2,0,0,4,0,0,1,109,2018,5,2,1,0,0,0,120.28,0,1
21893,63993,2,0,0,3,0,0,0,130,2018,7,27,1,0,0,0,105.3,1,0
21894,63994,2,0,2,4,0,0,1,12,2018,3,25,1,0,0,0,158.33,0,1
21895,63995,3,0,0,3,0,0,1,58,2018,4,14,0,0,0,0,105.0,1,0
21896,63996,2,1,2,1,1,0,0,6,2018,11,11,1,0,0,0,92.66,1,0
21897,63997,2,0,0,1,1,0,0,174,2018,7,30,1,0,0,0,85.5,2,1
21898,63998,2,0,0,5,0,0,1,196,2018,8,12,0,0,0,0,82.45,0,0
21899,63999,2,0,0,1,2,0,0,117,2017,8,1,1,0,0,0,94.5,0,1
21900,64000,3,0,0,2,0,0,1,93,2018,6,3,1,0,0,0,159.3,0,1
21901,64001,1,0,0,2,0,0,0,1,2018,5,27,0,0,0,0,176.0,0,0
21902,64002,2,0,2,5,0,0,1,125,2018,7,22,1,0,0,0,113.41,0,1
21903,64003,1,0,2,0,2,0,0,6,2018,4,10,1,0,0,0,0.0,0,0
21904,64004,2,1,0,2,0,0,0,74,2018,12,29,1,0,0,0,117.73,0,1
21905,64005,2,0,2,2,0,1,0,140,2018,7,3,1,0,0,0,114.3,3,0
21906,64006,1,1,2,2,0,0,0,208,2018,10,30,1,0,0,0,80.75,0,1
21907,64007,2,0,0,2,1,0,0,122,2018,6,9,1,0,0,0,116.1,1,0
21908,64008,2,0,0,3,0,0,0,148,2018,5,5,1,0,0,0,105.3,1,0
21909,64009,2,0,2,0,1,0,2,102,2018,10,9,1,0,0,0,108.0,0,1
21910,64010,2,0,0,3,0,0,0,41,2018,2,22,0,0,0,0,60.0,1,0
21911,64011,2,1,2,4,0,0,0,12,2018,11,3,1,0,0,0,93.44,3,0
21912,64012,1,0,0,2,0,0,1,55,2018,11,11,3,0,0,0,94.0,0,0
21913,64013,2,0,2,2,1,0,0,258,2018,10,16,0,0,0,0,63.75,0,0
21914,64014,2,0,1,1,0,0,0,121,2017,7,16,1,0,0,0,76.5,1,1
21915,64015,2,0,1,1,0,0,1,154,2018,7,4,1,0,0,0,131.4,1,1
21916,64016,1,0,2,0,0,0,0,24,2018,8,11,2,1,0,2,75.0,0,0
21917,64017,1,0,1,3,0,0,0,34,2017,10,26,1,0,0,0,129.0,1,0
21918,64018,2,0,1,2,0,0,1,141,2018,5,5,1,0,0,0,108.29,0,1
21919,64019,1,0,1,2,2,0,0,273,2017,7,17,0,0,0,0,87.0,0,0
21920,64020,2,0,1,5,0,0,0,147,2018,9,11,1,0,0,0,126.9,1,0
21921,64021,1,0,0,1,0,0,0,59,2018,5,21,1,0,0,0,121.5,0,1
21922,64022,2,0,0,2,0,0,1,195,2018,8,22,1,0,0,0,159.3,2,1
21923,64023,2,0,0,1,0,0,0,110,2018,4,4,0,0,0,0,72.8,0,0
21924,64024,3,0,1,4,0,0,1,72,2018,8,29,1,0,0,0,159.3,0,1
21925,64025,2,0,1,0,0,0,0,99,2018,6,27,1,0,0,0,94.35,1,0
21926,64026,1,0,4,10,0,0,0,34,2018,9,1,1,0,0,0,74.8,0,1
21927,64027,2,2,2,1,0,0,3,5,2018,8,3,1,0,0,0,231.0,0,1
21928,64028,1,0,1,3,2,0,0,49,2018,5,9,0,0,0,0,86.0,0,0
21929,64029,2,0,1,4,0,0,0,113,2018,6,27,1,0,0,0,92.65,0,1
21930,64030,2,0,0,1,1,0,0,115,2018,9,13,1,0,0,0,108.0,0,1
21931,64031,2,0,0,3,2,0,0,1,2018,9,29,2,0,0,0,146.0,1,0
21932,64032,2,0,0,4,0,0,2,39,2018,1,1,1,0,0,0,91.13,0,0
21933,64033,2,0,0,2,1,0,0,320,2018,8,18,1,0,0,0,115.0,1,1
21934,64034,1,0,1,2,0,0,0,3,2018,5,9,0,0,0,0,95.0,0,0
21935,64035,2,0,1,0,0,0,0,156,2018,8,20,1,0,0,0,108.9,0,1
21936,64036,2,0,0,2,0,0,0,226,2018,10,29,0,0,0,0,70.0,0,0
21937,64037,2,0,0,2,0,0,0,211,2018,5,20,0,0,0,0,65.0,0,0
21938,64038,2,1,0,1,0,0,2,14,2018,7,29,1,0,0,0,127.5,2,0
21939,64039,1,0,0,2,2,0,0,150,2018,6,16,0,0,0,0,90.0,0,0
21940,64040,2,0,0,4,0,0,0,148,2018,6,12,1,0,0,0,97.75,1,0
21941,64041,2,0,0,4,0,0,1,77,2018,10,5,1,0,0,0,132.3,2,0
21942,64042,3,0,2,3,0,0,1,69,2018,4,24,1,0,0,0,137.7,0,1
21943,64043,2,0,2,3,0,0,0,183,2018,5,12,1,0,0,0,100.3,1,1
21944,64044,2,0,1,0,0,0,0,111,2018,10,7,0,0,0,0,120.0,0,1
21945,64045,3,0,2,2,0,0,4,2,2018,12,24,1,0,0,0,110.5,1,0
21946,64046,3,0,2,2,0,0,1,143,2018,7,16,1,0,0,0,115.6,1,0
21947,64047,2,0,2,1,2,0,0,138,2018,3,22,0,0,0,0,94.5,0,0
21948,64048,1,0,0,3,0,0,0,19,2017,10,6,0,1,1,0,95.0,0,0
21949,64049,2,0,2,3,0,0,0,122,2018,5,21,1,0,0,0,99.45,0,1
21950,64050,2,0,2,5,0,0,0,89,2018,3,21,1,0,0,0,83.66,1,0
21951,64051,2,0,2,2,0,0,0,34,2017,12,30,0,0,0,0,65.0,1,0
21952,64052,2,0,1,3,0,0,0,209,2018,8,16,1,0,0,0,90.95,1,0
21953,64053,2,0,1,3,0,0,0,192,2018,8,26,1,0,0,0,114.75,0,1
21954,64054,2,0,1,1,0,0,0,86,2018,4,11,0,0,0,0,80.75,0,0
21955,64055,2,1,0,3,0,0,0,45,2018,5,8,1,0,0,0,170.1,2,0
21956,64056,3,0,0,2,0,0,1,37,2018,3,18,1,0,0,0,124.1,0,1
21957,64057,2,0,0,2,0,0,0,101,2018,6,17,0,0,0,0,95.88,0,0
21958,64058,2,0,1,4,0,0,0,122,2018,11,30,1,0,0,0,75.9,2,0
21959,64059,2,0,0,4,0,0,0,49,2018,12,30,0,0,0,0,71.0,0,0
